<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.02.07	02:00:00	1.07289	1.07361	1.07280	1.07361	1325	0	8
2023.02.07	03:00:00	1.07362	1.07424	1.07335	1.07411	1958	0	8
2023.02.07	04:00:00	1.07412	1.07415	1.07361	1.07409	1635	0	8
2023.02.07	05:00:00	1.07409	1.07425	1.07359	1.07382	2356	0	8
2023.02.07	06:00:00	1.07381	1.07381	1.07286	1.07329	1737	0	8
2023.02.07	07:00:00	1.07329	1.07417	1.07305	1.07403	1977	0	8
2023.02.07	08:00:00	1.07402	1.07437	1.07350	1.07392	2401	0	8
2023.02.07	09:00:00	1.07390	1.07396	1.07230	1.07241	3887	0	8
2023.02.07	10:00:00	1.07241	1.07260	1.06967	1.07187	6458	0	8
2023.02.07	11:00:00	1.07189	1.07347	1.07105	1.07108	4694	0	8
2023.02.07	12:00:00	1.07108	1.07226	1.07067	1.07135	3608	0	8
2023.02.07	13:00:00	1.07135	1.07179	1.06982	1.07049	3871	0	8
2023.02.07	14:00:00	1.07050	1.07123	1.07016	1.07053	3491	0	8
2023.02.07	15:00:00	1.07051	1.07063	1.06857	1.06952	4813	0	8
2023.02.07	16:00:00	1.06952	1.06994	1.06797	1.06823	5248	0	8
2023.02.07	17:00:00	1.06822	1.06965	1.06690	1.06924	5989	0	8
2023.02.07	18:00:00	1.06924	1.07121	1.06885	1.07048	4889	0	8
2023.02.07	19:00:00	1.07047	1.07665	1.06899	1.07604	7565	0	7
2023.02.07	20:00:00	1.07601	1.07626	1.06873	1.07019	12237	0	8
2023.02.07	21:00:00	1.07019	1.07284	1.07012	1.07192	6814	0	8
2023.02.07	22:00:00	1.07192	1.07291	1.07080	1.07250	3066	0	8
2023.02.07	23:00:00	1.07249	1.07292	1.07216	1.07263	932	0	8
2023.02.08	00:00:00	1.07253	1.07284	1.07214	1.07278	290	0	28
2023.02.08	01:00:00	1.07277	1.07307	1.07250	1.07302	588	0	8
2023.02.08	02:00:00	1.07303	1.07339	1.07268	1.07321	1606	0	8
2023.02.08	03:00:00	1.07318	1.07350	1.07229	1.07263	2024	0	8
2023.02.08	04:00:00	1.07263	1.07332	1.07238	1.07329	1732	0	8
2023.02.08	05:00:00	1.07328	1.07347	1.07303	1.07323	1212	0	8
2023.02.08	06:00:00	1.07320	1.07348	1.07306	1.07336	912	0	8
2023.02.08	07:00:00	1.07337	1.07348	1.07274	1.07337	933	0	8
2023.02.08	08:00:00	1.07334	1.07395	1.07270	1.07271	1690	0	8
2023.02.08	09:00:00	1.07270	1.07597	1.07239	1.07588	3461	0	8
2023.02.08	10:00:00	1.07587	1.07588	1.07410	1.07520	4882	0	8
2023.02.08	11:00:00	1.07521	1.07607	1.07502	1.07552	3578	0	8
2023.02.08	12:00:00	1.07552	1.07556	1.07427	1.07466	2635	0	8
2023.02.08	13:00:00	1.07466	1.07475	1.07329	1.07351	2217	0	8
2023.02.08	14:00:00	1.07352	1.07490	1.07335	1.07338	2744	0	8
2023.02.08	15:00:00	1.07338	1.07378	1.07257	1.07315	3670	0	8
2023.02.08	16:00:00	1.07315	1.07431	1.07175	1.07250	6026	0	8
2023.02.08	17:00:00	1.07249	1.07278	1.07135	1.07251	6407	0	8
2023.02.08	18:00:00	1.07250	1.07362	1.07186	1.07335	4487	0	8
2023.02.08	19:00:00	1.07335	1.07400	1.07258	1.07284	2958	0	8
2023.02.08	20:00:00	1.07284	1.07391	1.07242	1.07339	3686	0	7
2023.02.08	21:00:00	1.07340	1.07341	1.07209	1.07230	2711	0	8
2023.02.08	22:00:00	1.07230	1.07245	1.07094	1.07137	2148	0	8
2023.02.08	23:00:00	1.07137	1.07148	1.07114	1.07131	849	0	8
2023.02.09	00:00:00	1.07126	1.07136	1.07089	1.07107	1104	0	30
2023.02.09	01:00:00	1.07106	1.07170	1.07082	1.07154	725	0	8
2023.02.09	02:00:00	1.07154	1.07189	1.07148	1.07159	1204	0	8
2023.02.09	03:00:00	1.07157	1.07259	1.07093	1.07248	1938	0	8
2023.02.09	04:00:00	1.07243	1.07327	1.07236	1.07300	1391	0	8
2023.02.09	05:00:00	1.07305	1.07326	1.07253	1.07295	1092	0	8
2023.02.09	06:00:00	1.07295	1.07327	1.07284	1.07320	750	0	8
2023.02.09	07:00:00	1.07320	1.07376	1.07266	1.07356	1742	0	8
2023.02.09	08:00:00	1.07354	1.07447	1.07334	1.07396	2063	0	8
2023.02.09	09:00:00	1.07398	1.07401	1.07240	1.07330	3769	0	8
2023.02.09	10:00:00	1.07330	1.07593	1.07325	1.07529	4407	0	8
2023.02.09	11:00:00	1.07530	1.07691	1.07510	1.07636	3492	0	8
2023.02.09	12:00:00	1.07636	1.07783	1.07590	1.07774	3259	0	8
2023.02.09	13:00:00	1.07775	1.07775	1.07585	1.07632	2711	0	8
2023.02.09	14:00:00	1.07626	1.07721	1.07589	1.07693	2728	0	8
2023.02.09	15:00:00	1.07692	1.07898	1.07626	1.07896	4889	0	8
2023.02.09	16:00:00	1.07899	1.07907	1.07779	1.07799	5162	0	8
2023.02.09	17:00:00	1.07801	1.07895	1.07615	1.07627	5679	0	8
2023.02.09	18:00:00	1.07626	1.07633	1.07439	1.07607	4536	0	8
2023.02.09	19:00:00	1.07600	1.07614	1.07389	1.07486	2984	0	8
2023.02.09	20:00:00	1.07484	1.07484	1.07377	1.07412	3883	0	8
2023.02.09	21:00:00	1.07411	1.07456	1.07331	1.07372	3857	0	8
2023.02.09	22:00:00	1.07373	1.07394	1.07314	1.07337	2609	0	8
2023.02.09	23:00:00	1.07335	1.07377	1.07328	1.07375	708	0	8
2023.02.10	00:00:00	1.07370	1.07388	1.07350	1.07375	424	0	34
2023.02.10	01:00:00	1.07372	1.07407	1.07348	1.07391	540	0	8
2023.02.10	02:00:00	1.07392	1.07394	1.07256	1.07346	1541	0	8
2023.02.10	03:00:00	1.07344	1.07385	1.07281	1.07335	2006	0	8
2023.02.10	04:00:00	1.07328	1.07343	1.07242	1.07251	1388	0	8
2023.02.10	05:00:00	1.07251	1.07262	1.07171	1.07207	1770	0	8
2023.02.10	06:00:00	1.07207	1.07241	1.07174	1.07185	1003	0	8
2023.02.10	07:00:00	1.07185	1.07267	1.07180	1.07258	1758	0	8
2023.02.10	08:00:00	1.07259	1.07290	1.07219	1.07230	1687	0	8
2023.02.10	09:00:00	1.07230	1.07446	1.07187	1.07410	6030	0	8
2023.02.10	10:00:00	1.07411	1.07527	1.07267	1.07422	5926	0	8
2023.02.10	11:00:00	1.07420	1.07449	1.07039	1.07067	5706	0	8
2023.02.10	12:00:00	1.07066	1.07111	1.06917	1.07088	4052	0	8
2023.02.10	13:00:00	1.07087	1.07110	1.06936	1.06985	2861	0	8
2023.02.10	14:00:00	1.06985	1.07005	1.06812	1.06832	3141	0	8
2023.02.10	15:00:00	1.06829	1.06993	1.06816	1.06958	4864	0	8
2023.02.10	16:00:00	1.06958	1.07069	1.06861	1.06977	5548	0	8
2023.02.10	17:00:00	1.06964	1.07067	1.06744	1.06768	7216	0	8
2023.02.10	18:00:00	1.06768	1.06868	1.06686	1.06688	3768	0	8
2023.02.10	19:00:00	1.06687	1.06740	1.06662	1.06683	2620	0	8
2023.02.10	20:00:00	1.06680	1.06767	1.06675	1.06712	1694	0	8
2023.02.10	21:00:00	1.06712	1.06752	1.06681	1.06733	1602	0	8
2023.02.10	22:00:00	1.06734	1.06808	1.06729	1.06787	1534	0	8
2023.02.10	23:00:00	1.06785	1.06800	1.06722	1.06754	829	0	8
2023.02.13	00:00:00	1.06793	1.06800	1.06752	1.06772	570	0	42
2023.02.13	01:00:00	1.06772	1.06794	1.06701	1.06772	1362	0	8
2023.02.13	02:00:00	1.06771	1.06790	1.06680	1.06726	1801	0	8
2023.02.13	03:00:00	1.06726	1.06749	1.06555	1.06669	2793	0	8
2023.02.13	04:00:00	1.06670	1.06709	1.06605	1.06676	1934	0	8
2023.02.13	05:00:00	1.06676	1.06681	1.06606	1.06606	1476	0	8
2023.02.13	06:00:00	1.06606	1.06691	1.06606	1.06672	856	0	8
2023.02.13	07:00:00	1.06672	1.06705	1.06630	1.06694	1480	0	8
2023.02.13	08:00:00	1.06695	1.06791	1.06671	1.06739	1974	0	8
2023.02.13	09:00:00	1.06739	1.06896	1.06725	1.06830	2906	0	8
2023.02.13	10:00:00	1.06830	1.06854	1.06735	1.06744	3655	0	7
2023.02.13	11:00:00	1.06743	1.06841	1.06631	1.06771	3389	0	8
2023.02.13	12:00:00	1.06771	1.06850	1.06754	1.06804	2362	0	8
2023.02.13	13:00:00	1.06805	1.06843	1.06732	1.06757	2279	0	8
2023.02.13	14:00:00	1.06758	1.06965	1.06737	1.06906	3020	0	8
2023.02.13	15:00:00	1.06905	1.06953	1.06761	1.06806	3524	0	7
2023.02.13	16:00:00	1.06806	1.07068	1.06763	1.07049	4990	0	8
2023.02.13	17:00:00	1.07049	1.07274	1.07020	1.07197	5222	0	7
2023.02.13	18:00:00	1.07196	1.07233	1.07103	1.07168	3340	0	8
2023.02.13	19:00:00	1.07161	1.07217	1.07157	1.07183	2371	0	8
2023.02.13	20:00:00	1.07183	1.07299	1.07116	1.07278	1847	0	8
2023.02.13	21:00:00	1.07278	1.07281	1.07158	1.07172	1879	0	8
2023.02.13	22:00:00	1.07171	1.07236	1.07139	1.07226	1764	0	8
2023.02.13	23:00:00	1.07226	1.07247	1.07205	1.07234	531	0	8
2023.02.14	00:00:00	1.07229	1.07232	1.07191	1.07222	230	0	36
2023.02.14	01:00:00	1.07221	1.07323	1.07190	1.07309	715	0	8
2023.02.14	02:00:00	1.07309	1.07368	1.07298	1.07334	1477	0	8
2023.02.14	03:00:00	1.07334	1.07343	1.07258	1.07287	1988	0	8
2023.02.14	04:00:00	1.07288	1.07339	1.07254	1.07320	1794	0	8
2023.02.14	05:00:00	1.07320	1.07359	1.07296	1.07344	989	0	8
2023.02.14	06:00:00	1.07344	1.07399	1.07320	1.07381	923	0	8
2023.02.14	07:00:00	1.07381	1.07398	1.07354	1.07384	1040	0	8
2023.02.14	08:00:00	1.07383	1.07430	1.07341	1.07390	1726	0	8
2023.02.14	09:00:00	1.07391	1.07466	1.07287	1.07319	3546	0	8
2023.02.14	10:00:00	1.07319	1.07501	1.07289	1.07487	3618	0	7
2023.02.14	11:00:00	1.07490	1.07669	1.07445	1.07614	3921	0	7
2023.02.14	12:00:00	1.07613	1.07664	1.07487	1.07557	3210	0	8
2023.02.14	13:00:00	1.07556	1.07651	1.07509	1.07552	2746	0	8
2023.02.14	14:00:00	1.07552	1.07678	1.07486	1.07579	3391	0	7
2023.02.14	15:00:00	1.07580	1.08028	1.07180	1.07605	9428	0	7
2023.02.14	16:00:00	1.07603	1.07694	1.07083	1.07532	13280	0	7
2023.02.14	17:00:00	1.07522	1.07720	1.07067	1.07156	10318	0	7
2023.02.14	18:00:00	1.07156	1.07340	1.07124	1.07213	8970	0	7
2023.02.14	19:00:00	1.07210	1.07306	1.07192	1.07278	5506	0	7
2023.02.14	20:00:00	1.07276	1.07455	1.07272	1.07317	5058	0	7
2023.02.14	21:00:00	1.07316	1.07409	1.07230	1.07393	4268	0	7
2023.02.14	22:00:00	1.07390	1.07423	1.07321	1.07378	3120	0	7
2023.02.14	23:00:00	1.07362	1.07388	1.07343	1.07345	550	0	8
2023.02.15	00:00:00	1.07347	1.07354	1.07308	1.07333	319	0	28
2023.02.15	01:00:00	1.07331	1.07397	1.07320	1.07352	941	0	8
2023.02.15	02:00:00	1.07353	1.07400	1.07329	1.07380	1653	0	8
2023.02.15	03:00:00	1.07381	1.07445	1.07358	1.07396	1829	0	8
2023.02.15	04:00:00	1.07396	1.07398	1.07231	1.07247	1928	0	8
2023.02.15	05:00:00	1.07247	1.07276	1.07172	1.07182	1739	0	8
2023.02.15	06:00:00	1.07180	1.07207	1.07145	1.07183	1142	0	8
2023.02.15	07:00:00	1.07180	1.07210	1.07135	1.07151	1352	0	8
2023.02.15	08:00:00	1.07152	1.07198	1.07037	1.07071	2220	0	8
2023.02.15	09:00:00	1.07072	1.07186	1.07000	1.07081	4734	0	7
2023.02.15	10:00:00	1.07082	1.07286	1.07047	1.07241	4817	0	7
2023.02.15	11:00:00	1.07240	1.07299	1.07165	1.07258	3229	0	8
2023.02.15	12:00:00	1.07256	1.07329	1.07156	1.07157	2886	0	8
2023.02.15	13:00:00	1.07158	1.07241	1.07101	1.07110	2263	0	7
2023.02.15	14:00:00	1.07110	1.07181	1.06970	1.06977	2907	0	7
2023.02.15	15:00:00	1.06976	1.07059	1.06739	1.06828	7621	0	7
2023.02.15	16:00:00	1.06830	1.06890	1.06656	1.06692	7699	0	7
2023.02.15	17:00:00	1.06692	1.06844	1.06650	1.06759	6779	0	7
2023.02.15	18:00:00	1.06758	1.06875	1.06671	1.06821	4708	0	7
2023.02.15	19:00:00	1.06822	1.06823	1.06623	1.06669	2125	0	8
2023.02.15	20:00:00	1.06670	1.06780	1.06606	1.06756	2432	0	7
2023.02.15	21:00:00	1.06756	1.06862	1.06754	1.06808	1905	0	8
2023.02.15	22:00:00	1.06810	1.06902	1.06797	1.06902	1550	0	8
2023.02.15	23:00:00	1.06901	1.06914	1.06864	1.06867	726	0	8
2023.02.16	00:00:00	1.06868	1.06878	1.06811	1.06868	1005	0	34
2023.02.16	01:00:00	1.06867	1.06923	1.06816	1.06913	952	0	8
2023.02.16	02:00:00	1.06915	1.06954	1.06845	1.06894	2409	0	8
2023.02.16	03:00:00	1.06894	1.07079	1.06870	1.07048	2936	0	7
2023.02.16	04:00:00	1.07046	1.07148	1.07026	1.07125	2171	0	8
2023.02.16	05:00:00	1.07126	1.07126	1.07076	1.07094	1651	0	8
2023.02.16	06:00:00	1.07095	1.07105	1.07068	1.07071	1045	0	8
2023.02.16	07:00:00	1.07071	1.07085	1.07007	1.07053	1134	0	8
2023.02.16	08:00:00	1.07052	1.07088	1.06963	1.06998	2036	0	8
2023.02.16	09:00:00	1.06997	1.07103	1.06968	1.07092	3253	0	8
2023.02.16	10:00:00	1.07089	1.07223	1.07004	1.07069	4260	0	7
2023.02.16	11:00:00	1.07065	1.07129	1.06888	1.07002	3479	0	7
2023.02.16	12:00:00	1.07002	1.07128	1.06996	1.07063	2406	0	8
2023.02.16	13:00:00	1.07064	1.07068	1.06936	1.07053	2210	0	7
2023.02.16	14:00:00	1.07053	1.07081	1.06916	1.06937	2307	0	7
2023.02.16	15:00:00	1.06938	1.07087	1.06625	1.06793	8187	0	7
2023.02.16	16:00:00	1.06791	1.06892	1.06592	1.06629	7730	0	7
2023.02.16	17:00:00	1.06626	1.06827	1.06545	1.06730	6711	0	7
2023.02.16	18:00:00	1.06730	1.06910	1.06682	1.06830	5394	0	7
2023.02.16	19:00:00	1.06829	1.06960	1.06779	1.06928	3436	0	8
2023.02.16	20:00:00	1.06928	1.06960	1.06831	1.06919	2854	0	8
2023.02.16	21:00:00	1.06919	1.06975	1.06893	1.06903	2068	0	7
2023.02.16	22:00:00	1.06900	1.06908	1.06692	1.06735	4979	0	7
2023.02.16	23:00:00	1.06735	1.06756	1.06700	1.06715	771	0	8
2023.02.17	00:00:00	1.06716	1.06734	1.06675	1.06686	321	0	28
2023.02.17	01:00:00	1.06683	1.06683	1.06624	1.06656	926	0	8
2023.02.17	02:00:00	1.06653	1.06656	1.06550	1.06600	1612	0	8
2023.02.17	03:00:00	1.06600	1.06655	1.06522	1.06535	2060	0	8
2023.02.17	04:00:00	1.06535	1.06550	1.06487	1.06510	1829	0	8
2023.02.17	05:00:00	1.06510	1.06556	1.06487	1.06527	1251	0	8
2023.02.17	06:00:00	1.06527	1.06530	1.06323	1.06381	1720	0	8
2023.02.17	07:00:00	1.06381	1.06405	1.06354	1.06383	1465	0	8
2023.02.17	08:00:00	1.06383	1.06386	1.06320	1.06345	1727	0	8
2023.02.17	09:00:00	1.06344	1.06461	1.06293	1.06441	3607	0	8
2023.02.17	10:00:00	1.06440	1.06469	1.06306	1.06439	4060	0	7
2023.02.17	11:00:00	1.06436	1.06611	1.06355	1.06370	3630	0	8
2023.02.17	12:00:00	1.06367	1.06447	1.06325	1.06415	2838	0	8
2023.02.17	13:00:00	1.06413	1.06420	1.06238	1.06256	2973	0	8
2023.02.17	14:00:00	1.06256	1.06266	1.06126	1.06201	3528	0	8
2023.02.17	15:00:00	1.06201	1.06436	1.06201	1.06411	4158	0	7
2023.02.17	16:00:00	1.06412	1.06555	1.06365	1.06404	5623	0	7
2023.02.17	17:00:00	1.06405	1.06820	1.06404	1.06621	8400	0	7
2023.02.17	18:00:00	1.06621	1.06795	1.06568	1.06771	5238	0	7
2023.02.17	19:00:00	1.06768	1.06936	1.06768	1.06784	3582	0	8
2023.02.17	20:00:00	1.06785	1.06907	1.06775	1.06854	2219	0	7
2023.02.17	21:00:00	1.06855	1.06969	1.06854	1.06963	2344	0	7
2023.02.17	22:00:00	1.06962	1.06984	1.06934	1.06946	2838	0	8
2023.02.17	23:00:00	1.06947	1.06977	1.06912	1.06923	661	0	8
2023.02.20	00:00:00	1.06880	1.06916	1.06862	1.06896	340	0	34
2023.02.20	01:00:00	1.06896	1.06906	1.06823	1.06842	1179	0	8
2023.02.20	02:00:00	1.06841	1.06856	1.06731	1.06790	1625	0	8
2023.02.20	03:00:00	1.06790	1.06811	1.06735	1.06760	1859	0	8
2023.02.20	04:00:00	1.06759	1.06867	1.06754	1.06838	1722	0	8
2023.02.20	05:00:00	1.06839	1.06842	1.06788	1.06818	1306	0	8
2023.02.20	06:00:00	1.06817	1.06911	1.06814	1.06865	1360	0	8
2023.02.20	07:00:00	1.06865	1.06932	1.06837	1.06908	1395	0	8
2023.02.20	08:00:00	1.06907	1.06937	1.06875	1.06906	2252	0	8
2023.02.20	09:00:00	1.06907	1.07037	1.06874	1.07016	2529	0	8
2023.02.20	10:00:00	1.07013	1.07047	1.06852	1.06927	2879	0	7
2023.02.20	11:00:00	1.06928	1.06992	1.06791	1.06793	2848	0	8
2023.02.20	12:00:00	1.06793	1.06889	1.06781	1.06883	2298	0	8
2023.02.20	13:00:00	1.06882	1.06921	1.06831	1.06853	2333	0	3
2023.02.20	14:00:00	1.06853	1.06863	1.06706	1.06713	2183	0	8
2023.02.20	15:00:00	1.06714	1.06861	1.06701	1.06805	2711	0	8
2023.02.20	16:00:00	1.06805	1.06914	1.06782	1.06886	2362	0	7
2023.02.20	17:00:00	1.06884	1.06937	1.06835	1.06861	2026	0	8
2023.02.20	18:00:00	1.06861	1.06890	1.06832	1.06884	1307	0	7
2023.02.20	19:00:00	1.06884	1.06906	1.06840	1.06857	759	0	8
2023.02.20	20:00:00	1.06858	1.06868	1.06835	1.06836	426	0	8
2023.02.20	21:00:00	1.06836	1.06873	1.06835	1.06872	607	0	8
2023.02.20	22:00:00	1.06872	1.06873	1.06842	1.06846	507	0	8
2023.02.20	23:00:00	1.06845	1.06860	1.06823	1.06836	377	0	8
2023.02.21	00:00:00	1.06834	1.06856	1.06821	1.06834	832	0	28
2023.02.21	01:00:00	1.06832	1.06886	1.06803	1.06823	633	0	8
2023.02.21	02:00:00	1.06822	1.06850	1.06771	1.06771	1769	0	8
2023.02.21	03:00:00	1.06772	1.06777	1.06673	1.06737	2451	0	8
2023.02.21	04:00:00	1.06736	1.06751	1.06635	1.06635	1918	0	8
2023.02.21	05:00:00	1.06635	1.06668	1.06621	1.06667	1632	0	8
2023.02.21	06:00:00	1.06667	1.06697	1.06628	1.06686	1004	0	8
2023.02.21	07:00:00	1.06686	1.06738	1.06660	1.06737	1543	0	8
2023.02.21	08:00:00	1.06736	1.06737	1.06670	1.06712	1780	0	8
2023.02.21	09:00:00	1.06712	1.06724	1.06600	1.06695	2998	0	8
2023.02.21	10:00:00	1.06695	1.06883	1.06592	1.06605	5332	0	7
2023.02.21	11:00:00	1.06604	1.06750	1.06426	1.06626	5986	0	7
2023.02.21	12:00:00	1.06628	1.06678	1.06457	1.06489	3851	0	7
2023.02.21	13:00:00	1.06488	1.06609	1.06463	1.06573	3108	0	8
2023.02.21	14:00:00	1.06572	1.06647	1.06471	1.06599	3199	0	8
2023.02.21	15:00:00	1.06598	1.06694	1.06516	1.06530	5050	0	7
2023.02.21	16:00:00	1.06528	1.06731	1.06438	1.06486	7265	0	7
2023.02.21	17:00:00	1.06486	1.06982	1.06456	1.06852	8517	0	7
2023.02.21	18:00:00	1.06852	1.06855	1.06560	1.06563	4734	0	7
2023.02.21	19:00:00	1.06562	1.06627	1.06524	1.06606	3201	0	8
2023.02.21	20:00:00	1.06603	1.06613	1.06374	1.06427	2552	0	8
2023.02.21	21:00:00	1.06427	1.06523	1.06398	1.06487	2562	0	7
2023.02.21	22:00:00	1.06486	1.06524	1.06452	1.06455	2452	0	8
2023.02.21	23:00:00	1.06456	1.06486	1.06433	1.06456	610	0	8
2023.02.22	00:00:00	1.06455	1.06476	1.06420	1.06461	860	0	38
2023.02.22	01:00:00	1.06465	1.06534	1.06450	1.06513	678	0	8
2023.02.22	02:00:00	1.06513	1.06584	1.06487	1.06579	2324	0	7
2023.02.22	03:00:00	1.06579	1.06640	1.06539	1.06577	2619	0	8
2023.02.22	04:00:00	1.06577	1.06605	1.06536	1.06562	2144	0	8
2023.02.22	05:00:00	1.06560	1.06626	1.06548	1.06596	1018	0	8
2023.02.22	06:00:00	1.06596	1.06599	1.06564	1.06585	843	0	8
2023.02.22	07:00:00	1.06585	1.06589	1.06512	1.06575	1279	0	8
2023.02.22	08:00:00	1.06573	1.06601	1.06552	1.06563	1355	0	8
2023.02.22	09:00:00	1.06560	1.06635	1.06525	1.06536	2748	0	7
2023.02.22	10:00:00	1.06532	1.06577	1.06427	1.06456	4158	0	7
2023.02.22	11:00:00	1.06457	1.06506	1.06355	1.06374	4436	0	8
2023.02.22	12:00:00	1.06375	1.06421	1.06248	1.06250	3603	0	7
2023.02.22	13:00:00	1.06249	1.06358	1.06246	1.06298	3035	0	8
2023.02.22	14:00:00	1.06303	1.06478	1.06255	1.06478	3916	0	7
2023.02.22	15:00:00	1.06477	1.06505	1.06362	1.06462	3938	0	8
2023.02.22	16:00:00	1.06460	1.06601	1.06410	1.06497	5437	0	7
2023.02.22	17:00:00	1.06498	1.06574	1.06247	1.06267	6567	0	7
2023.02.22	18:00:00	1.06267	1.06339	1.06172	1.06228	5278	0	8
2023.02.22	19:00:00	1.06227	1.06345	1.06179	1.06280	2638	0	8
2023.02.22	20:00:00	1.06282	1.06360	1.06221	1.06243	2377	0	8
2023.02.22	21:00:00	1.06243	1.06341	1.05991	1.06009	8091	0	7
2023.02.22	22:00:00	1.06010	1.06071	1.05990	1.06026	3586	0	8
2023.02.22	23:00:00	1.06026	1.06052	1.06010	1.06030	565	0	8
2023.02.23	00:00:00	1.06027	1.06045	1.06017	1.06038	141	0	33
2023.02.23	01:00:00	1.06036	1.06087	1.06029	1.06053	851	0	8
2023.02.23	02:00:00	1.06053	1.06120	1.06053	1.06119	876	0	8
2023.02.23	03:00:00	1.06118	1.06215	1.06108	1.06196	1717	0	8
2023.02.23	04:00:00	1.06196	1.06247	1.06145	1.06229	1352	0	8
2023.02.23	05:00:00	1.06229	1.06248	1.06212	1.06225	1194	0	8
2023.02.23	06:00:00	1.06222	1.06245	1.06192	1.06244	698	0	8
2023.02.23	07:00:00	1.06244	1.06244	1.06154	1.06224	1177	0	8
2023.02.23	08:00:00	1.06224	1.06277	1.06197	1.06225	1515	0	8
2023.02.23	09:00:00	1.06221	1.06242	1.06103	1.06160	3255	0	7
2023.02.23	10:00:00	1.06160	1.06176	1.06029	1.06059	4230	0	8
2023.02.23	11:00:00	1.06059	1.06064	1.05872	1.05909	3905	0	8
2023.02.23	12:00:00	1.05909	1.06014	1.05871	1.05979	2945	0	8
2023.02.23	13:00:00	1.05979	1.06041	1.05858	1.06040	2676	0	8
2023.02.23	14:00:00	1.06040	1.06190	1.06008	1.06139	3414	0	7
2023.02.23	15:00:00	1.06137	1.06209	1.05943	1.06076	6958	0	7
2023.02.23	16:00:00	1.06075	1.06163	1.05950	1.06069	7357	0	7
2023.02.23	17:00:00	1.06070	1.06084	1.05873	1.05967	6508	0	7
2023.02.23	18:00:00	1.05965	1.05981	1.05791	1.05824	4951	0	7
2023.02.23	19:00:00	1.05823	1.05857	1.05771	1.05852	3137	0	8
2023.02.23	20:00:00	1.05853	1.05929	1.05808	1.05881	2764	0	7
2023.02.23	21:00:00	1.05881	1.06029	1.05869	1.05955	2844	0	7
2023.02.23	22:00:00	1.05952	1.06032	1.05952	1.06031	1843	0	8
2023.02.23	23:00:00	1.06031	1.06031	1.05940	1.05940	705	0	8
2023.02.24	00:00:00	1.05939	1.05956	1.05924	1.05940	374	0	30
2023.02.24	01:00:00	1.05939	1.06018	1.05934	1.05977	787	0	8
2023.02.24	02:00:00	1.05976	1.06062	1.05949	1.06062	2547	0	8
2023.02.24	03:00:00	1.06062	1.06143	1.05936	1.06013	3853	0	8
2023.02.24	04:00:00	1.06007	1.06063	1.05948	1.05970	2023	0	8
2023.02.24	05:00:00	1.05970	1.06051	1.05970	1.05999	1305	0	8
2023.02.24	06:00:00	1.05999	1.06015	1.05957	1.06000	1216	0	8
2023.02.24	07:00:00	1.06000	1.06022	1.05972	1.05975	1396	0	8
2023.02.24	08:00:00	1.05976	1.06021	1.05965	1.05987	1763	0	8
2023.02.24	09:00:00	1.05982	1.05982	1.05883	1.05892	3342	0	8
2023.02.24	10:00:00	1.05892	1.05959	1.05795	1.05889	4507	0	7
2023.02.24	11:00:00	1.05886	1.05926	1.05844	1.05857	3058	0	8
2023.02.24	12:00:00	1.05857	1.05960	1.05825	1.05864	2635	0	8
2023.02.24	13:00:00	1.05864	1.05901	1.05734	1.05793	3121	0	8
2023.02.24	14:00:00	1.05797	1.05797	1.05637	1.05662	3551	0	8
2023.02.24	15:00:00	1.05661	1.05759	1.05428	1.05538	8399	0	7
2023.02.24	16:00:00	1.05536	1.05607	1.05360	1.05470	8568	0	7
2023.02.24	17:00:00	1.05474	1.05596	1.05400	1.05419	8854	0	7
2023.02.24	18:00:00	1.05420	1.05597	1.05399	1.05435	5215	0	7
2023.02.24	19:00:00	1.05436	1.05587	1.05429	1.05470	3326	0	7
2023.02.24	20:00:00	1.05471	1.05549	1.05438	1.05452	2903	0	8
2023.02.24	21:00:00	1.05452	1.05542	1.05439	1.05507	2555	0	7
2023.02.24	22:00:00	1.05505	1.05556	1.05464	1.05471	2365	0	7
2023.02.24	23:00:00	1.05470	1.05486	1.05431	1.05439	521	0	8
2023.02.27	00:00:00	1.05459	1.05474	1.05459	1.05462	139	0	37
2023.02.27	01:00:00	1.05463	1.05553	1.05459	1.05533	1128	0	8
2023.02.27	02:00:00	1.05535	1.05556	1.05452	1.05546	2885	0	7
2023.02.27	03:00:00	1.05546	1.05593	1.05522	1.05592	2412	0	8
2023.02.27	04:00:00	1.05589	1.05599	1.05523	1.05533	1709	0	8
2023.02.27	05:00:00	1.05533	1.05547	1.05399	1.05443	1799	0	8
2023.02.27	06:00:00	1.05442	1.05493	1.05434	1.05489	1355	0	8
2023.02.27	07:00:00	1.05489	1.05505	1.05387	1.05394	1661	0	8
2023.02.27	08:00:00	1.05393	1.05479	1.05329	1.05378	2461	0	7
2023.02.27	09:00:00	1.05378	1.05529	1.05352	1.05479	4014	0	8
2023.02.27	10:00:00	1.05479	1.05612	1.05479	1.05527	4771	0	7
2023.02.27	11:00:00	1.05525	1.05587	1.05491	1.05511	3502	0	8
2023.02.27	12:00:00	1.05511	1.05678	1.05485	1.05675	2886	0	8
2023.02.27	13:00:00	1.05674	1.05689	1.05589	1.05621	2718	0	8
2023.02.27	14:00:00	1.05621	1.05661	1.05555	1.05587	2717	0	8
